Date,NIFTYBEES.NS
2022-10-18,190.63999938964844
2022-10-19,190.8300018310547
2022-10-20,191.44000244140625
2022-10-21,191.52000427246094
2022-10-24,193.1699981689453
2022-10-25,192.49000549316406
2022-10-27,193.4499969482422
2022-10-28,193.9600067138672
2022-10-31,196.27000427246094
2022-11-01,197.97999572753906
2022-11-02,197.41000366210938
2022-11-03,197.38999938964844
2022-11-04,197.77000427246094
2022-11-07,198.6199951171875
2022-11-09,198.32000732421875
2022-11-10,196.86000061035156
2022-11-11,200.22000122070312
2022-11-14,200.1699981689453
2022-11-15,200.91000366210938
2022-11-16,200.8699951171875
2022-11-17,200.1999969482422
2022-11-18,199.9199981689453
2022-11-21,198.5500030517578
2022-11-22,199.22999572753906
2022-11-23,199.50999450683594
2022-11-24,201.72000122070312
2022-11-25,202.35000610351562
2022-11-28,203.0399932861328
2022-11-29,203.42999267578125
2022-11-30,204.6999969482422
2022-12-01,205.5399932861328
2022-12-02,204.80999755859375
2022-12-05,204.44000244140625
2022-12-06,204.13999938964844
2022-12-07,202.8699951171875
2022-12-08,203.6199951171875
2022-12-09,202.47999572753906
2022-12-12,202.61000061035156
2022-12-13,203.77000427246094
2022-12-14,204.35000610351562
2022-12-15,201.5800018310547
2022-12-16,200.16000366210938
2022-12-19,201.6699981689453
2022-12-20,201.2100067138672
2022-12-21,199.39999389648438
2022-12-22,198.5500030517578
2022-12-23,195.14999389648438
2022-12-26,197.22999572753906
2022-12-27,198.0
2022-12-28,197.99000549316406
2022-12-29,198.77999877929688
2022-12-30,198.0399932861328
2023-01-02,199.33999633789062
2023-01-03,199.67999267578125
2023-01-04,197.6699981689453
2023-01-05,197.07000732421875
2023-01-06,195.72000122070312
2023-01-09,198.27999877929688
2023-01-10,196.1300048828125
2023-01-11,196.1300048828125
2023-01-12,195.61000061035156
2023-01-13,196.61000061035156
2023-01-16,196.05999755859375
2023-01-17,197.47000122070312
2023-01-18,198.64999389648438
2023-01-19,198.42999267578125
2023-01-20,197.4499969482422
2023-01-23,198.44000244140625
2023-01-24,198.4199981689453
2023-01-25,196.0399932861328
2023-01-27,193.0
2023-01-30,193.25
2023-01-31,193.44000244140625
2023-02-01,193.1300048828125
2023-02-02,192.91000366210938
2023-02-03,195.1199951171875
2023-02-06,194.47999572753906
2023-02-07,194.0399932861328
2023-02-08,195.5399932861328
2023-02-09,195.88999938964844
2023-02-10,195.49000549316406
2023-02-13,194.60000610351562
2023-02-14,195.97999572753906
2023-02-15,197.0800018310547
2023-02-16,197.35000610351562
2023-02-17,196.3000030517578
2023-02-20,195.58999633789062
2023-02-21,195.25999450683594
2023-02-22,192.50999450683594
2023-02-23,192.00999450683594
2023-02-24,191.4600067138672
2023-02-27,190.55999755859375
2023-02-28,189.6999969482422
2023-03-01,191.27999877929688
2023-03-02,189.92999267578125
2023-03-03,192.50999450683594
2023-03-06,193.6300048828125
2023-03-08,193.9499969482422
2023-03-09,192.63999938964844
2023-03-10,190.75
2023-03-13,188.1199951171875
2023-03-14,186.91000366210938
2023-03-15,186.10000610351562
2023-03-16,186.22999572753906
2023-03-17,187.4199981689453
2023-03-20,186.1999969482422
2023-03-21,187.4600067138672
2023-03-22,187.8800048828125
2023-03-23,186.91000366210938
2023-03-24,185.67999267578125
2023-03-27,186.17999267578125
2023-03-28,185.7100067138672
2023-03-29,187.08999633789062
2023-03-31,189.86000061035156
2023-04-03,190.55999755859375
2023-04-05,192.19000244140625
2023-04-06,192.94000244140625
2023-04-10,192.63999938964844
2023-04-11,193.75999450683594
2023-04-12,194.63999938964844
2023-04-13,194.77000427246094
2023-04-17,193.91000366210938
2023-04-18,193.24000549316406
2023-04-19,192.86000061035156
2023-04-20,192.99000549316406
2023-04-21,192.85000610351562
2023-04-24,193.9499969482422
2023-04-25,194.1300048828125
2023-04-26,194.6199951171875
2023-04-27,195.92999267578125
2023-04-28,197.2899932861328
2023-05-02,198.38999938964844
2023-05-03,197.67999267578125
2023-05-04,199.44000244140625
2023-05-05,197.83999633789062
2023-05-08,199.7100067138672
2023-05-09,199.6999969482422
2023-05-10,200.0
2023-05-11,200.35000610351562
2023-05-12,200.25999450683594
2023-05-15,201.33999633789062
2023-05-16,200.50999450683594
2023-05-17,199.75999450683594
2023-05-18,199.0500030517578
2023-05-19,199.82000732421875
2023-05-22,200.74000549316406
2023-05-23,201.02000427246094
2023-05-24,200.24000549316406
2023-05-25,200.6999969482422
2023-05-26,202.85000610351562
2023-05-29,204.13999938964844
2023-05-30,204.36000061035156
2023-05-31,203.66000366210938
2023-06-01,202.99000549316406
2023-06-02,203.83999633789062
2023-06-05,204.27999877929688
2023-06-06,204.0399932861328
2023-06-07,205.33999633789062
2023-06-08,204.50999450683594
2023-06-09,204.02999877929688
2023-06-12,204.4600067138672
2023-06-13,205.4499969482422
2023-06-14,205.85000610351562
2023-06-15,205.30999755859375
2023-06-16,206.69000244140625
2023-06-19,205.8699951171875
2023-06-20,206.5
2023-06-21,206.8699951171875
2023-06-22,206.24000549316406
2023-06-23,204.97999572753906
2023-06-26,205.1699981689453
2023-06-27,206.4600067138672
2023-06-28,206.4600067138672
2023-06-30,210.61000061035156
2023-07-03,212.3000030517578
2023-07-04,213.05999755859375
2023-07-05,212.9199981689453
2023-07-06,213.9600067138672
2023-07-07,212.72000122070312
2023-07-10,212.63999938964844
2023-07-11,213.4499969482422
2023-07-12,213.25
2023-07-13,213.69000244140625
2023-07-14,214.8300018310547
2023-07-17,216.52999877929688
2023-07-18,217.02000427246094
2023-07-19,217.97000122070312
2023-07-20,219.50999450683594
2023-07-21,217.47999572753906
2023-07-24,216.72999572753906
2023-07-25,216.63999938964844
2023-07-26,217.72000122070312
2023-07-27,216.6300048828125
2023-07-28,216.33999633789062
2023-07-31,217.5800018310547
2023-08-01,217.22999572753906
2023-08-02,215.10000610351562
2023-08-03,213.55999755859375
2023-08-04,215.0399932861328
2023-08-07,215.9499969482422
2023-08-08,215.7899932861328
2023-08-09,216.49000549316406
2023-08-10,215.3300018310547
2023-08-11,214.39999389648438
2023-08-14,214.50999450683594
2023-08-16,214.57000732421875
2023-08-17,213.6999969482422
2023-08-18,213.0
2023-08-21,213.5
2023-08-22,213.42999267578125
2023-08-23,214.3699951171875
2023-08-24,213.77000427246094
2023-08-25,212.75999450683594
2023-08-28,212.8699951171875
2023-08-29,213.16000366210938
2023-08-30,213.5399932861328
2023-08-31,212.77000427246094
2023-09-01,214.27000427246094
2023-09-04,215.58999633789062
2023-09-05,215.83999633789062
2023-09-06,216.22000122070312
2023-09-07,217.2899932861328
2023-09-08,218.41000366210938
2023-09-11,220.3800048828125
2023-09-12,220.19000244140625
2023-09-13,221.42999267578125
2023-09-14,221.52999877929688
2023-09-15,222.57000732421875
2023-09-18,221.9199981689453
2023-09-20,219.60000610351562
2023-09-21,217.6300048828125
2023-09-22,216.80999755859375
2023-09-25,216.8000030517578
2023-09-26,216.57000732421875
2023-09-27,217.55999755859375
2023-09-28,215.77000427246094
2023-09-29,216.75
2023-10-03,215.57000732421875
2023-10-04,214.39999389648438
2023-10-05,215.52999877929688
2023-10-06,216.6199951171875
2023-10-09,215.47999572753906
2023-10-10,217.1300048828125
2023-10-11,218.75999450683594
2023-10-12,218.60000610351562
2023-10-13,218.07000732421875
2023-10-16,217.89999389648438
2023-10-17,218.5500030517578
2023-10-18,217.1999969482422
2023-10-19,216.6699981689453
2023-10-20,215.3000030517578
2023-10-23,213.1699981689453
2023-10-25,211.47999572753906
2023-10-26,208.74000549316406
2023-10-27,210.57000732421875
2023-10-30,211.52000427246094
2023-10-31,210.97999572753906
2023-11-01,209.99000549316406
2023-11-02,211.63999938964844
2023-11-03,212.69000244140625
2023-11-06,214.55999755859375
2023-11-07,214.49000549316406
2023-11-08,214.8300018310547
2023-11-09,214.3000030517578
2023-11-10,214.24000549316406
2023-11-13,214.5500030517578
2023-11-15,216.97000122070312
2023-11-16,218.16000366210938
2023-11-17,218.02000427246094
2023-11-20,217.35000610351562
2023-11-21,218.38999938964844
2023-11-22,218.52999877929688
2023-11-23,218.55999755859375
2023-11-24,218.47999572753906
